,episode,score,Q_sum
57040,57040.0,0.0,57402.11568913705
57041,57041.0,0.0,57402.65132632705
57042,57042.0,0.0,57402.533051328275
57043,57043.0,0.0,57401.49028293578
57044,57044.0,1.0,57402.56229167973
57045,57045.0,2.0,57403.304854251925
57046,57046.0,0.0,57401.44279286033
57047,57047.0,1.0,57402.6406000916
57048,57048.0,0.0,57400.59497201828
57049,57049.0,0.0,57400.72790735797
57050,57050.0,0.0,57399.95498099813
57051,57051.0,0.0,57399.14336979718
57052,57052.0,0.0,57399.59512541117
57053,57053.0,0.0,57399.8398147682
57054,57054.0,1.0,57399.03117820247
57055,57055.0,0.0,57397.24646296297
57056,57056.0,0.0,57396.56318278187
57057,57057.0,0.0,57397.42445615043
57058,57058.0,0.0,57396.91544065416
57059,57059.0,0.0,57397.0603689752
57060,57060.0,0.0,57395.9595707877
57061,57061.0,0.0,57395.41367460529
57062,57062.0,2.0,57397.30281817692
57063,57063.0,0.0,57396.95365928252
57064,57064.0,2.0,57397.97424441381
57065,57065.0,1.0,57397.2625528668
57066,57066.0,1.0,57397.05918068485
57067,57067.0,1.0,57396.48770155615
57068,57068.0,0.0,57395.272225282984
57069,57069.0,0.0,57394.83012537267
57070,57070.0,0.0,57395.305825669966
57071,57071.0,0.0,57394.385675914215
57072,57072.0,2.0,57395.42419539542
57073,57073.0,0.0,57395.60922822647
57074,57074.0,1.0,57398.04910855777
57075,57075.0,1.0,57398.88341531179
57076,57076.0,0.0,57398.75282923104
57077,57077.0,0.0,57397.84133895593
57078,57078.0,0.0,57398.98967602305
57079,57079.0,0.0,57398.974812936925
57080,57080.0,0.0,57397.49278087323
57081,57081.0,0.0,57397.02836498355
57082,57082.0,0.0,57397.24389386526
57083,57083.0,0.0,57395.614191337925
57084,57084.0,0.0,57394.39908406917
57085,57085.0,0.0,57394.16822999157
57086,57086.0,0.0,57392.831373482055
57087,57087.0,0.0,57393.70464266673
57088,57088.0,1.0,57393.54642832883
57089,57089.0,0.0,57393.215225245425
57090,57090.0,0.0,57393.362394919444
57091,57091.0,0.0,57392.472271219245
57092,57092.0,0.0,57393.20971276048
57093,57093.0,0.0,57394.05298878864
57094,57094.0,1.0,57394.22359924112
57095,57095.0,1.0,57394.40937590888
57096,57096.0,1.0,57395.03027595968
57097,57097.0,0.0,57395.00151788008
57098,57098.0,0.0,57393.40559337495
57099,57099.0,2.0,57394.44561729116
57100,57100.0,0.0,57394.3735844871
57101,57101.0,0.0,57393.381765831335
57102,57102.0,2.0,57394.60675985789
57103,57103.0,0.0,57405.42941718037
57104,57104.0,1.0,57411.835839829815
57105,57105.0,1.0,57408.75380069337
57106,57106.0,0.0,57401.75914272545
57107,57107.0,0.0,57400.435106971796
57108,57108.0,0.0,57395.6484983968
57109,57109.0,0.0,57396.494364252634
57110,57110.0,1.0,57395.09543060396
57111,57111.0,1.0,57393.9287325427
57112,57112.0,0.0,57393.678707026964
57113,57113.0,0.0,57393.62311600019
57114,57114.0,0.0,57393.77774305736
57115,57115.0,0.0,57394.55337594132
57116,57116.0,0.0,57396.30985217466
57117,57117.0,1.0,57392.62140775458
57118,57118.0,1.0,57390.62277390423
57119,57119.0,0.0,57390.374297000904
57120,57120.0,0.0,57390.7534717351
57121,57121.0,0.0,57389.79572749422
57122,57122.0,0.0,57390.36816755725
57123,57123.0,0.0,57388.74758966599
57124,57124.0,1.0,57388.4576604606
57125,57125.0,0.0,57387.638093484835
57126,57126.0,1.0,57389.239211001404
57127,57127.0,0.0,57388.73264460816
57128,57128.0,0.0,57388.61436960938
57129,57129.0,0.0,57387.83324915107
57130,57130.0,1.0,57387.77533749047
57131,57131.0,0.0,57388.34135280883
57132,57132.0,0.0,57388.949595859536
57133,57133.0,0.0,57388.807200440904
57134,57134.0,1.0,57388.783278306815
57135,57135.0,0.0,57387.44656422013
57136,57136.0,0.0,57386.728228157066
57137,57137.0,0.0,57385.844753525875
57138,57138.0,1.0,57386.22985839672
57139,57139.0,0.0,57385.96763369345
57140,57140.0,1.0,57385.87880611397
57141,57141.0,0.0,57385.348505754635
57142,57142.0,0.0,57385.348505754635
57143,57143.0,0.0,57385.27829246347
57144,57144.0,0.0,57385.095593590406
57145,57145.0,0.0,57384.72509698079
57146,57146.0,0.0,57383.95870336026
57147,57147.0,1.0,57384.28599827361
57148,57148.0,0.0,57384.18309095267
57149,57149.0,1.0,57385.056863027196
57150,57150.0,0.0,57383.35952318147
57151,57151.0,0.0,57381.94837332703
57152,57152.0,1.0,57382.55153668449
57153,57153.0,0.0,57380.46201242243
57154,57154.0,2.0,57381.634563735315
57155,57155.0,0.0,57381.46872318756
57156,57156.0,0.0,57381.36452974421
57157,57157.0,0.0,57380.251308771105
57158,57158.0,0.0,57380.08391691185
57159,57159.0,1.0,57380.14257521577
57160,57160.0,0.0,57379.25861395223
57161,57161.0,0.0,57377.98691541663
57162,57162.0,1.0,57377.4068593414
57163,57163.0,0.0,57376.63385974838
57164,57164.0,0.0,57375.30757391191
57165,57165.0,0.0,57375.495914039435
57166,57166.0,0.0,57375.3213311353
57167,57167.0,0.0,57376.49186101685
57168,57168.0,0.0,57376.31522831465
57169,57169.0,0.0,57375.729710174404
57170,57170.0,0.0,57375.23380084652
57171,57171.0,0.0,57373.86660970138
57172,57172.0,1.0,57373.69189830971
57173,57173.0,0.0,57373.683716965475
57174,57174.0,0.0,57372.780393181405
57175,57175.0,0.0,57372.912838152355
57176,57176.0,0.0,57373.16396305875
57177,57177.0,1.0,57376.74127110105
57178,57178.0,0.0,57384.56509127139
57179,57179.0,1.0,57386.989429194844
57180,57180.0,0.0,57385.95556408835
57181,57181.0,1.0,57385.32267608084
57182,57182.0,0.0,57384.72257330961
57183,57183.0,0.0,57380.47396389896
57184,57184.0,0.0,57379.47939371797
57185,57185.0,1.0,57380.04559748501
57186,57186.0,0.0,57379.437628345804
57187,57187.0,0.0,57379.68579005344
57188,57188.0,0.0,57378.770805634245
57189,57189.0,0.0,57377.725025405016
57190,57190.0,1.0,57378.474703343185
57191,57191.0,0.0,57378.431866534665
57192,57192.0,0.0,57377.27439124684
57193,57193.0,0.0,57374.10683965206
57194,57194.0,0.0,57374.31330011457
57195,57195.0,0.0,57373.92576528436
57196,57196.0,2.0,57375.12337815449
57197,57197.0,0.0,57375.12337815449
57198,57198.0,1.0,57374.97934339203
57199,57199.0,0.0,57374.797602290346
57200,57200.0,0.0,57373.958322876046
57201,57201.0,1.0,57374.80786317786
57202,57202.0,2.0,57374.31057231993
57203,57203.0,0.0,57374.62958010048
57204,57204.0,0.0,57374.17089258821
57205,57205.0,1.0,57375.05886145802
57206,57206.0,0.0,57374.57087606892
57207,57207.0,0.0,57372.80344601358
57208,57208.0,0.0,57373.09096845477
57209,57209.0,0.0,57372.8202579674
57210,57210.0,1.0,57372.786970523055
57211,57211.0,0.0,57370.633519494724
57212,57212.0,0.0,57368.65798980031
57213,57213.0,0.0,57368.7313973688
57214,57214.0,0.0,57367.87689083749
57215,57215.0,1.0,57369.12722178998
57216,57216.0,0.0,57369.02919777844
57217,57217.0,0.0,57369.79153907727
57218,57218.0,0.0,57368.799720421506
57219,57219.0,0.0,57368.20193882415
57220,57220.0,0.0,57368.36518465765
57221,57221.0,0.0,57367.608789022255
57222,57222.0,0.0,57367.51014763079
57223,57223.0,1.0,57369.14347425829
57224,57224.0,0.0,57368.64756493041
57225,57225.0,1.0,57367.691340370824
57226,57226.0,2.0,57369.31257906453
57227,57227.0,0.0,57367.76623357553
57228,57228.0,0.0,57367.90233569127
57229,57229.0,0.0,57369.02177306676
57230,57230.0,0.0,57368.8539243171
57231,57231.0,0.0,57368.3128074656
57232,57232.0,0.0,57368.0634344252
57233,57233.0,0.0,57368.75440252519
57234,57234.0,0.0,57368.75440252519
57235,57235.0,0.0,57368.75440252519
57236,57236.0,0.0,57368.57999639345
57237,57237.0,1.0,57368.40608712677
57238,57238.0,0.0,57369.151565481385
57239,57239.0,0.0,57368.15974682562
57240,57240.0,1.0,57369.22788443928
57241,57241.0,0.0,57369.91350906222
57242,57242.0,0.0,57371.186424251704
57243,57243.0,0.0,57371.28399558107
57244,57244.0,0.0,57370.81797835594
57245,57245.0,0.0,57370.81797835594
57246,57246.0,1.0,57370.78656673291
57247,57247.0,0.0,57371.07899053392
57248,57248.0,1.0,57372.34687266838
57249,57249.0,0.0,57372.04290149837
57250,57250.0,1.0,57373.303673449365
57251,57251.0,0.0,57373.805600053136
57252,57252.0,0.0,57373.81161732903
57253,57253.0,0.0,57373.81763460493
57254,57254.0,0.0,57373.46646862826
57255,57255.0,2.0,57375.97454829391
57256,57256.0,0.0,57375.652362412206
57257,57257.0,2.0,57376.930653086034
57258,57258.0,0.0,57377.815587677265
57259,57259.0,0.0,57377.13544297338
57260,57260.0,0.0,57377.08247917263
57261,57261.0,0.0,57376.12594575248
57262,57262.0,0.0,57376.62185508036
57263,57263.0,0.0,57376.138164525866
57264,57264.0,0.0,57376.34461222564
57265,57265.0,0.0,57376.38042325828
57266,57266.0,0.0,57375.02903788141
57267,57267.0,0.0,57375.06787560379
57268,57268.0,0.0,57374.96877402418
57269,57269.0,0.0,57375.41107525946
57270,57270.0,0.0,57375.77524623407
57271,57271.0,1.0,57376.05533974402
57272,57272.0,0.0,57373.97727002315
57273,57273.0,0.0,57373.79190864143
57274,57274.0,0.0,57373.295999313545
57275,57275.0,0.0,57373.377506147255
57276,57276.0,0.0,57372.34413921842
57277,57277.0,0.0,57372.27597131671
57278,57278.0,0.0,57373.9498118874
57279,57279.0,1.0,57377.70417347312
57280,57280.0,1.0,57379.86483348784
57281,57281.0,1.0,57381.856951613474
57282,57282.0,0.0,57379.65120290823
57283,57283.0,0.0,57378.209512646725
57284,57284.0,0.0,57377.87546795197
57285,57285.0,0.0,57377.6287654963
57286,57286.0,0.0,57378.688598143846
57287,57287.0,1.0,57378.33865712508
57288,57288.0,0.0,57379.025866574564
57289,57289.0,0.0,57376.53924007043
57290,57290.0,0.0,57375.779086532944
57291,57291.0,0.0,57377.077972815496
57292,57292.0,0.0,57374.8787216003
57293,57293.0,1.0,57373.241364926624
57294,57294.0,0.0,57372.28379993413
57295,57295.0,0.0,57371.959026360266
57296,57296.0,0.0,57370.881738164346
57297,57297.0,0.0,57370.68769036098
57298,57298.0,0.0,57370.75296750213
57299,57299.0,0.0,57369.063471412934
57300,57300.0,1.0,57367.69466235662
57301,57301.0,0.0,57366.74377984937
57302,57302.0,1.0,57366.21322167586
57303,57303.0,0.0,57365.205064746915
57304,57304.0,2.0,57366.14597750356
57305,57305.0,1.0,57367.27674602534
57306,57306.0,0.0,57366.322147505976
57307,57307.0,0.0,57365.33634612611
57308,57308.0,0.0,57367.21578999429
57309,57309.0,0.0,57366.79151629922
57310,57310.0,0.0,57367.20149437553
57311,57311.0,0.0,57367.814858773745
57312,57312.0,0.0,57367.462094003
57313,57313.0,0.0,57367.38151130155
57314,57314.0,0.0,57366.44724582145
57315,57315.0,0.0,57366.44724582145
57316,57316.0,0.0,57364.31802921805
57317,57317.0,0.0,57362.102384671845
57318,57318.0,0.0,57361.86250221641
57319,57319.0,0.0,57360.790903149486
57320,57320.0,0.0,57361.09241421221
57321,57321.0,0.0,57360.524382572796
57322,57322.0,0.0,57359.524382572796
57323,57323.0,0.0,57358.579512086086
57324,57324.0,1.0,57360.56821428894
57325,57325.0,1.0,57361.23520978802
57326,57326.0,2.0,57367.77483062732
57327,57327.0,1.0,57382.543115668734
57328,57328.0,0.0,57399.082336645646
57329,57329.0,0.0,57412.55638131297
57330,57330.0,1.0,57426.00519392306
57331,57331.0,1.0,57436.96260229114
57332,57332.0,1.0,57443.51616767902
57333,57333.0,0.0,57431.47812440398
57334,57334.0,0.0,57425.935825934765
57335,57335.0,1.0,57425.1573103244
57336,57336.0,1.0,57418.13257158414
57337,57337.0,1.0,57412.84629528284
57338,57338.0,2.0,57411.998304433524
57339,57339.0,0.0,57411.06664762754
57340,57340.0,0.0,57410.69082684207
57341,57341.0,1.0,57410.920540505234
57342,57342.0,0.0,57409.88478984064
57343,57343.0,0.0,57409.872591503125
57344,57344.0,0.0,57409.05254484216
57345,57345.0,0.0,57408.25651326173
57346,57346.0,1.0,57403.29593089178
57347,57347.0,0.0,57402.54690710472
57348,57348.0,1.0,57403.212588193026
57349,57349.0,0.0,57403.53639130975
57350,57350.0,0.0,57401.18616942382
57351,57351.0,0.0,57401.29130209895
57352,57352.0,0.0,57401.081276560624
57353,57353.0,1.0,57396.25956738212
57354,57354.0,0.0,57395.767245609524
57355,57355.0,0.0,57395.97996331968
57356,57356.0,0.0,57395.597311613965
57357,57357.0,3.0,57397.023366490044
57358,57358.0,0.0,57396.66611623936
57359,57359.0,0.0,57397.954814197146
57360,57360.0,0.0,57397.87293460262
57361,57361.0,0.0,57398.22235372591
57362,57362.0,2.0,57401.33728005832
57363,57363.0,0.0,57405.73986084813
57364,57364.0,0.0,57406.124444228946
57365,57365.0,0.0,57407.31112720911
57366,57366.0,0.0,57406.66643656303
57367,57367.0,0.0,57404.675544965554
57368,57368.0,0.0,57407.34631346322
57369,57369.0,1.0,57409.40879819936
57370,57370.0,1.0,57410.12322264157
57371,57371.0,0.0,57409.34274994024
57372,57372.0,0.0,57412.33493111993
57373,57373.0,0.0,57412.254348418486
57374,57374.0,0.0,57413.62352269847
57375,57375.0,1.0,57415.501063137344
57376,57376.0,0.0,57414.858835930485
57377,57377.0,1.0,57418.494124086545
57378,57378.0,0.0,57418.55277051028
57379,57379.0,0.0,57418.81980441403
57380,57380.0,0.0,57417.53280514796
57381,57381.0,0.0,57416.70196447191
57382,57382.0,1.0,57417.78125028027
57383,57383.0,0.0,57419.1135477431
57384,57384.0,2.0,57420.621755078566
57385,57385.0,0.0,57420.348838263904
57386,57386.0,0.0,57417.402985758694
57387,57387.0,0.0,57415.06897064237
57388,57388.0,0.0,57415.022743153975
57389,57389.0,0.0,57416.622792547205
57390,57390.0,0.0,57415.113264963235
57391,57391.0,0.0,57414.631820561495
57392,57392.0,0.0,57413.91887708419
57393,57393.0,0.0,57413.45613698402
57394,57394.0,0.0,57413.169651938086
57395,57395.0,0.0,57412.06860636885
57396,57396.0,0.0,57413.815521261015
57397,57397.0,0.0,57414.368495591596
57398,57398.0,1.0,57415.076437827964
57399,57399.0,0.0,57414.59030057329
57400,57400.0,0.0,57415.63763106105
57401,57401.0,1.0,57416.577758054176
57402,57402.0,2.0,57427.538958773104
57403,57403.0,0.0,57440.11291616583
57404,57404.0,0.0,57444.59463674904
57405,57405.0,0.0,57451.40341715448
57406,57406.0,0.0,57460.689255024576
57407,57407.0,1.0,57472.598433610896
57408,57408.0,0.0,57479.7033642315
57409,57409.0,1.0,57488.54285035789
57410,57410.0,0.0,57494.53498788179
57411,57411.0,0.0,57497.340834402436
57412,57412.0,1.0,57500.0925543389
57413,57413.0,0.0,57508.72214737153
57414,57414.0,0.0,57511.44669979224
57415,57415.0,0.0,57516.7739014494
57416,57416.0,0.0,57520.60410044124
57417,57417.0,2.0,57526.88641747653
57418,57418.0,0.0,57529.746919747166
57419,57419.0,0.0,57530.980212367744
57420,57420.0,0.0,57534.42149334522
57421,57421.0,0.0,57534.849894950436
57422,57422.0,1.0,57538.21223819244
57423,57423.0,0.0,57538.70395706608
57424,57424.0,0.0,57544.80758970023
57425,57425.0,1.0,57545.22297814634
57426,57426.0,1.0,57547.361635177076
57427,57427.0,0.0,57547.01512354535
57428,57428.0,1.0,57548.00744030977
57429,57429.0,0.0,57548.17242064382
57430,57430.0,0.0,57548.95950226196
57431,57431.0,0.0,57551.173374691316
57432,57432.0,0.0,57552.463689304255
57433,57433.0,0.0,57552.84488621738
57434,57434.0,1.0,57553.16185518081
57435,57435.0,0.0,57553.44847630683
57436,57436.0,0.0,57553.04229214848
57437,57437.0,0.0,57554.06914931527
57438,57438.0,1.0,57554.57323998738
57439,57439.0,2.0,57555.66263153257
57440,57440.0,1.0,57559.6569009556
57441,57441.0,0.0,57561.05453760164
57442,57442.0,0.0,57562.257214853445
57443,57443.0,0.0,57561.203272723935
57444,57444.0,0.0,57560.99632425772
57445,57445.0,0.0,57560.011253111996
57446,57446.0,1.0,57561.46697353507
57447,57447.0,1.0,57565.60327743073
57448,57448.0,0.0,57563.77279201326
57449,57449.0,0.0,57562.52705708735
57450,57450.0,1.0,57565.436798398725
57451,57451.0,0.0,57562.66100507871
57452,57452.0,0.0,57562.95586221451
57453,57453.0,0.0,57563.93584685713
57454,57454.0,0.0,57562.29990671516
57455,57455.0,1.0,57562.49380000855
57456,57456.0,0.0,57560.340329245664
57457,57457.0,0.0,57558.73970918843
57458,57458.0,0.0,57559.521183652396
57459,57459.0,1.0,57559.56764138022
57460,57460.0,0.0,57560.35211177168
57461,57461.0,0.0,57561.06647388726
57462,57462.0,0.0,57562.85701580664
57463,57463.0,1.0,57564.17816421167
57464,57464.0,0.0,57562.84233035076
57465,57465.0,0.0,57564.21704914649
57466,57466.0,0.0,57565.75660483695
57467,57467.0,1.0,57566.39516692242
57468,57468.0,0.0,57566.59947702704
57469,57469.0,0.0,57567.69841175644
57470,57470.0,1.0,57566.571793778385
57471,57471.0,0.0,57565.48557233986
57472,57472.0,0.0,57566.442151400835
57473,57473.0,0.0,57565.817513015245
57474,57474.0,1.0,57567.015684025486
57475,57475.0,0.0,57566.15936341947
57476,57476.0,0.0,57570.02109903838
57477,57477.0,0.0,57568.40349377319
57478,57478.0,0.0,57570.48495314781
57479,57479.0,0.0,57569.93631326048
57480,57480.0,0.0,57571.90807211198
57481,57481.0,2.0,57573.236358753566
57482,57482.0,0.0,57571.48618366998
57483,57483.0,1.0,57572.810587452885
57484,57484.0,0.0,57572.41822245243
57485,57485.0,1.0,57571.484067766185
57486,57486.0,0.0,57570.346670034945
57487,57487.0,1.0,57572.103372975565
57488,57488.0,0.0,57571.15379089101
57489,57489.0,0.0,57571.32319706319
57490,57490.0,0.0,57571.686081939115
57491,57491.0,0.0,57570.33453618972
57492,57492.0,1.0,57571.47630813891
57493,57493.0,0.0,57572.43069524376
57494,57494.0,1.0,57571.55086576844
57495,57495.0,0.0,57571.85145732629
57496,57496.0,0.0,57573.67739594326
57497,57497.0,0.0,57575.477414693174
57498,57498.0,0.0,57578.02148482001
57499,57499.0,0.0,57578.699537149834
57500,57500.0,0.0,57578.23617906154
57501,57501.0,0.0,57578.18168929135
57502,57502.0,1.0,57579.236483293644
57503,57503.0,0.0,57580.34839396864
57504,57504.0,0.0,57578.8240177816
57505,57505.0,0.0,57564.86399430548
57506,57506.0,0.0,57552.61460622339
57507,57507.0,0.0,57547.00231153757
57508,57508.0,0.0,57539.69255170203
57509,57509.0,1.0,57533.56445135853
57510,57510.0,0.0,57529.212429751475
57511,57511.0,0.0,57527.21409765231
57512,57512.0,0.0,57524.61251036869
57513,57513.0,0.0,57521.60179229174
57514,57514.0,2.0,57517.64169798907
57515,57515.0,0.0,57517.08131283561
57516,57516.0,0.0,57513.90159186251
57517,57517.0,0.0,57513.07000919735
57518,57518.0,1.0,57508.88173984815
57519,57519.0,0.0,57507.39069050586
57520,57520.0,0.0,57507.388716890164
57521,57521.0,0.0,57506.75751802282
57522,57522.0,0.0,57502.44467237539
57523,57523.0,0.0,57496.19380964678
57524,57524.0,0.0,57494.026374816916
57525,57525.0,1.0,57492.19655778052
57526,57526.0,2.0,57490.57586170988
57527,57527.0,0.0,57491.551549609045
57528,57528.0,1.0,57491.040978833524
57529,57529.0,0.0,57489.63008410135
57530,57530.0,0.0,57487.467982926755
57531,57531.0,0.0,57484.75881269935
57532,57532.0,0.0,57485.39606394147
57533,57533.0,0.0,57481.93827057337
57534,57534.0,0.0,57477.405727290825
57535,57535.0,0.0,57474.06565607558
57536,57536.0,0.0,57472.42519213497
57537,57537.0,1.0,57469.97967183027
57538,57538.0,0.0,57469.363197927065
57539,57539.0,0.0,57469.663471320986
57540,57540.0,0.0,57468.10032445763
57541,57541.0,1.0,57463.88395959233
57542,57542.0,0.0,57462.21573805084
57543,57543.0,0.0,57456.639930343605
57544,57544.0,0.0,57454.56873146075
57545,57545.0,0.0,57452.14217740866
57546,57546.0,0.0,57445.55589467348
57547,57547.0,0.0,57442.904389321564
57548,57548.0,0.0,57440.099831572865
57549,57549.0,0.0,57440.13383510025
57550,57550.0,0.0,57438.63400612441
57551,57551.0,0.0,57435.358910587514
57552,57552.0,0.0,57433.32456959228
57553,57553.0,0.0,57433.27472789795
57554,57554.0,1.0,57432.166749705735
57555,57555.0,0.0,57430.10182627587
57556,57556.0,0.0,57428.91883882816
57557,57557.0,0.0,57428.18670688377
57558,57558.0,2.0,57428.112184488404
57559,57559.0,1.0,57428.427287792205
57560,57560.0,1.0,57427.0410814104
57561,57561.0,1.0,57426.81014241451
57562,57562.0,1.0,57423.86907184243
57563,57563.0,0.0,57422.88182039875
57564,57564.0,0.0,57422.50657532132
57565,57565.0,0.0,57421.09438517458
57566,57566.0,2.0,57419.66871411744
57567,57567.0,1.0,57420.100317742574
57568,57568.0,0.0,57418.49381523632
57569,57569.0,0.0,57416.23141810237
57570,57570.0,2.0,57411.82968477285
57571,57571.0,0.0,57411.47486623295
57572,57572.0,0.0,57410.94690002545
57573,57573.0,0.0,57409.87859159827
57574,57574.0,0.0,57408.66387419814
57575,57575.0,1.0,57408.97234926298
57576,57576.0,0.0,57405.63034683571
57577,57577.0,0.0,57405.7871197081
57578,57578.0,0.0,57405.7871197081
57579,57579.0,1.0,57405.795301052334
57580,57580.0,0.0,57405.17167617948
57581,57581.0,0.0,57404.39754149312
57582,57582.0,0.0,57403.07913208827
57583,57583.0,1.0,57400.91630650354
57584,57584.0,1.0,57400.286574479265
57585,57585.0,0.0,57397.767325083136
57586,57586.0,1.0,57397.279757085984
57587,57587.0,0.0,57397.51298731516
57588,57588.0,0.0,57395.95932289217
57589,57589.0,0.0,57395.77750502588
57590,57590.0,0.0,57395.12682025149
57591,57591.0,0.0,57394.12724650061
57592,57592.0,1.0,57392.02826182639
57593,57593.0,1.0,57392.38257653407
57594,57594.0,1.0,57391.70249519876
57595,57595.0,1.0,57389.682705806415
57596,57596.0,2.0,57390.02077013666
57597,57597.0,0.0,57390.241091558164
57598,57598.0,0.0,57389.72186912636
57599,57599.0,1.0,57388.326494165114
57600,57600.0,0.0,57387.678599252235
57601,57601.0,0.0,57387.433409894074
57602,57602.0,0.0,57387.4646057846
57603,57603.0,0.0,57388.12427430154
57604,57604.0,1.0,57382.23425637935
57605,57605.0,1.0,57380.49844385539
57606,57606.0,0.0,57380.884723184645
57607,57607.0,0.0,57379.18811098827
57608,57608.0,0.0,57378.70575140719
57609,57609.0,0.0,57378.3457118557
57610,57610.0,0.0,57378.43769028625
57611,57611.0,1.0,57377.95077219009
57612,57612.0,0.0,57376.37787531527
57613,57613.0,0.0,57375.01079218526
57614,57614.0,0.0,57374.302051143284
57615,57615.0,0.0,57372.032433378175
57616,57616.0,1.0,57372.04736741797
57617,57617.0,0.0,57371.14667877242
57618,57618.0,0.0,57370.70654839289
57619,57619.0,0.0,57370.270142859605
57620,57620.0,0.0,57370.65843295079
57621,57621.0,1.0,57369.28732659928
57622,57622.0,0.0,57367.32272339818
57623,57623.0,0.0,57366.4068892424
57624,57624.0,0.0,57366.4068892424
57625,57625.0,1.0,57367.284830195094
57626,57626.0,1.0,57366.57492633463
57627,57627.0,0.0,57366.9239045468
57628,57628.0,0.0,57366.9239045468
57629,57629.0,0.0,57367.921658750805
57630,57630.0,2.0,57368.47350805221
57631,57631.0,0.0,57367.732409366174
57632,57632.0,1.0,57365.660740239604
57633,57633.0,0.0,57364.42373222568
57634,57634.0,0.0,57364.60768473514
57635,57635.0,0.0,57364.16131125459
57636,57636.0,0.0,57364.527991362425
57637,57637.0,2.0,57365.53617270666
57638,57638.0,0.0,57365.95020244001
57639,57639.0,0.0,57365.1076749654
57640,57640.0,1.0,57365.61176563753
57641,57641.0,0.0,57365.77500237123
57642,57642.0,2.0,57365.92522284674
57643,57643.0,0.0,57365.46954623472
57644,57644.0,0.0,57363.739198723284
57645,57645.0,0.0,57363.24328939541
57646,57646.0,0.0,57363.96253335981
57647,57647.0,0.0,57363.709567594095
57648,57648.0,0.0,57361.277149604655
57649,57649.0,0.0,57360.20345135436
57650,57650.0,0.0,57360.863119871305
57651,57651.0,0.0,57360.36721054342
57652,57652.0,0.0,57359.54953916557
57653,57653.0,0.0,57359.38829243147
57654,57654.0,0.0,57358.419216723734
57655,57655.0,0.0,57357.25045136417
57656,57656.0,0.0,57357.09640020865
57657,57657.0,0.0,57356.8598502111
57658,57658.0,1.0,57356.08625508941
57659,57659.0,0.0,57356.35041403175
57660,57660.0,0.0,57356.49569159627
57661,57661.0,0.0,57356.567700340216
57662,57662.0,0.0,57355.925540707794
57663,57663.0,0.0,57355.93162815455
57664,57664.0,0.0,57355.51418219031
57665,57665.0,1.0,57355.39612376108
57666,57666.0,1.0,57356.646699573466
57667,57667.0,0.0,57356.20036399646
57668,57668.0,0.0,57356.417840888396
57669,57669.0,1.0,57354.921931560515
57670,57670.0,1.0,57355.3912266551
57671,57671.0,1.0,57355.24140442288
57672,57672.0,0.0,57356.183649327766
57673,57673.0,0.0,57355.91966682767
57674,57674.0,0.0,57355.35742189201
57675,57675.0,0.0,57352.65069786735
57676,57676.0,0.0,57352.04231345025
57677,57677.0,0.0,57352.74006723028
57678,57678.0,0.0,57352.35936933457
57679,57679.0,0.0,57352.058546656976
57680,57680.0,1.0,57349.62573853108
57681,57681.0,0.0,57350.03423765285
57682,57682.0,1.0,57352.41247161217
57683,57683.0,0.0,57351.26048602717
57684,57684.0,0.0,57350.45610163445
57685,57685.0,1.0,57348.61798220074
57686,57686.0,0.0,57349.05618695444
57687,57687.0,0.0,57349.30690692417
57688,57688.0,1.0,57350.0562802618
57689,57689.0,1.0,57348.897619665004
57690,57690.0,1.0,57349.26728921942
57691,57691.0,0.0,57348.899002922175
57692,57692.0,1.0,57348.53597984552
57693,57693.0,0.0,57347.130600381795
57694,57694.0,0.0,57346.92076650447
57695,57695.0,1.0,57346.09064850659
57696,57696.0,0.0,57346.190079969645
57697,57697.0,0.0,57345.30484755646
57698,57698.0,1.0,57345.75629260235
57699,57699.0,1.0,57346.38486347073
57700,57700.0,0.0,57345.88077279861
57701,57701.0,0.0,57345.36882090899
57702,57702.0,0.0,57345.05565612028
57703,57703.0,0.0,57343.0630682515
57704,57704.0,1.0,57343.567158923615
57705,57705.0,1.0,57344.50634022428
57706,57706.0,0.0,57343.55035803086
57707,57707.0,0.0,57342.21997226242
57708,57708.0,1.0,57342.94971167864
57709,57709.0,2.0,57344.388127581435
57710,57710.0,0.0,57345.114373772405
57711,57711.0,0.0,57343.996559550906
57712,57712.0,2.0,57346.36843716102
57713,57713.0,1.0,57346.72847049395
57714,57714.0,1.0,57345.86458058749
57715,57715.0,0.0,57345.996805213625
57716,57716.0,0.0,57345.669194210626
57717,57717.0,1.0,57347.59831933619
57718,57718.0,1.0,57347.225839174345
57719,57719.0,2.0,57346.91961050438
57720,57720.0,0.0,57348.896928066155
57721,57721.0,1.0,57351.54002757507
57722,57722.0,1.0,57352.46067237881
57723,57723.0,0.0,57353.32710081381
57724,57724.0,1.0,57354.994610348076
57725,57725.0,1.0,57353.287029047264
57726,57726.0,0.0,57353.63241945201
57727,57727.0,0.0,57350.97925804778
57728,57728.0,2.0,57351.95624346849
57729,57729.0,1.0,57350.920309441375
57730,57730.0,1.0,57353.780718538954
57731,57731.0,1.0,57352.44817705144
57732,57732.0,0.0,57353.206476725325
57733,57733.0,1.0,57353.60300346532
57734,57734.0,0.0,57352.929882194476
57735,57735.0,1.0,57352.34433514153
57736,57736.0,0.0,57352.29208215284
57737,57737.0,1.0,57353.26171329418
57738,57738.0,1.0,57353.88392649578
