,episode,score,Q_sum
31041,31041.0,3.0,84983.86357102887
31042,31042.0,2.0,84949.6971703446
31043,31043.0,4.0,84993.96096187789
31044,31044.0,2.0,85165.90581469236
31045,31045.0,0.0,85237.44089211419
31046,31046.0,1.0,85393.72161194624
31047,31047.0,1.0,85421.2172310543
31048,31048.0,1.0,85429.98490521719
31049,31049.0,3.0,85457.69415806996
31050,31050.0,2.0,85479.80119652508
31051,31051.0,1.0,85492.12933750934
31052,31052.0,1.0,85532.18640482724
31053,31053.0,1.0,85553.90230652769
31054,31054.0,3.0,85589.10997224113
31055,31055.0,1.0,85564.60344257602
31056,31056.0,1.0,85554.94645048161
31057,31057.0,2.0,85556.67038723128
31058,31058.0,3.0,85555.75711384825
31059,31059.0,1.0,85561.12123891468
31060,31060.0,2.0,85577.56827491644
31061,31061.0,4.0,85580.30566077094
31062,31062.0,2.0,85579.6602750591
31063,31063.0,3.0,85582.33312188878
31064,31064.0,4.0,85587.46959302672
31065,31065.0,0.0,85583.08434157645
31066,31066.0,1.0,85581.5249435475
31067,31067.0,4.0,85586.83094418043
31068,31068.0,3.0,85589.29584418015
31069,31069.0,2.0,85587.69812480318
31070,31070.0,3.0,85592.76373858406
31071,31071.0,1.0,85593.96537598266
31072,31072.0,2.0,85598.25348949929
31073,31073.0,1.0,85599.96663406199
31074,31074.0,3.0,85599.0478195897
31075,31075.0,0.0,85617.5339919457
31076,31076.0,1.0,85617.71692543931
31077,31077.0,2.0,85619.44739823151
31078,31078.0,2.0,85622.42304638936
31079,31079.0,2.0,85621.34414133333
31080,31080.0,3.0,85626.23238648385
31081,31081.0,2.0,85637.13441687982
31082,31082.0,1.0,85635.12446683567
31083,31083.0,1.0,85634.7075518229
31084,31084.0,1.0,85636.8281629968
31085,31085.0,1.0,85639.23268078941
31086,31086.0,2.0,85640.85062371496
31087,31087.0,1.0,85661.56366143224
31088,31088.0,4.0,85664.50637296512
31089,31089.0,4.0,85665.94035753724
31090,31090.0,1.0,85668.30931523218
31091,31091.0,2.0,85670.28310404705
31092,31092.0,0.0,85644.3518317464
31093,31093.0,0.0,85382.35141056094
31094,31094.0,3.0,85319.9400187332
31095,31095.0,2.0,85212.11800679774
31096,31096.0,2.0,85147.88444717217
31097,31097.0,1.0,85128.85935556283
31098,31098.0,2.0,85343.3654317293
31099,31099.0,2.0,85250.65272650174
31100,31100.0,2.0,85208.4826827293
31101,31101.0,1.0,85108.07539060268
31102,31102.0,1.0,85051.42299726333
31103,31103.0,1.0,85005.00005939297
31104,31104.0,0.0,84960.35933687328
31105,31105.0,2.0,84994.90692196265
31106,31106.0,1.0,85037.66726606298
31107,31107.0,1.0,85052.0840037326
31108,31108.0,1.0,85056.64317135412
31109,31109.0,2.0,85031.71665496139
31110,31110.0,3.0,85040.59181683691
31111,31111.0,5.0,85119.61222671035
31112,31112.0,1.0,85126.88323769852
31113,31113.0,3.0,85080.45750047948
31114,31114.0,3.0,85064.61588818717
31115,31115.0,0.0,85214.8252806472
31116,31116.0,0.0,85183.4311963651
31117,31117.0,3.0,85156.48205784307
31118,31118.0,2.0,85155.05621195996
31119,31119.0,1.0,85160.01162852906
31120,31120.0,3.0,85078.95202531567
31121,31121.0,2.0,85135.54651969508
31122,31122.0,1.0,85427.07681655997
31123,31123.0,3.0,85318.34953880058
31124,31124.0,1.0,85144.59778632416
31125,31125.0,1.0,85117.44363899619
31126,31126.0,2.0,85121.5181051231
31127,31127.0,0.0,85119.05683358197
31128,31128.0,2.0,85183.33191866669
31129,31129.0,1.0,85225.33840797312
31130,31130.0,0.0,85202.51142774173
31131,31131.0,3.0,85199.33923139302
31132,31132.0,1.0,85201.47465399673
31133,31133.0,0.0,85358.66304352431
31134,31134.0,2.0,85307.75129321322
31135,31135.0,2.0,85297.88978732693
31136,31136.0,1.0,85309.34685845737
31137,31137.0,1.0,85285.15061470454
31138,31138.0,2.0,85291.58094023539
31139,31139.0,3.0,85410.39832723174
31140,31140.0,0.0,85655.13458463945
31141,31141.0,2.0,85488.41771897371
31142,31142.0,1.0,85423.45848804092
31143,31143.0,0.0,85413.3524591921
31144,31144.0,3.0,85413.47107548088
31145,31145.0,2.0,85398.02405097724
31146,31146.0,0.0,85401.56390141649
31147,31147.0,3.0,85382.80132769504
31148,31148.0,0.0,85353.65454554535
31149,31149.0,2.0,85351.77235085021
31150,31150.0,1.0,85357.63290469174
31151,31151.0,1.0,85355.41856421722
31152,31152.0,3.0,85355.45796531814
31153,31153.0,3.0,85364.69825593648
31154,31154.0,1.0,85361.52150934943
31155,31155.0,2.0,85353.03134902929
31156,31156.0,1.0,85347.61705123709
31157,31157.0,2.0,85349.17870976559
31158,31158.0,3.0,85345.7827281174
31159,31159.0,1.0,85341.72058818632
31160,31160.0,3.0,85340.12152809517
31161,31161.0,1.0,85327.40328509505
31162,31162.0,1.0,85305.07975933063
31163,31163.0,3.0,85304.37309402111
31164,31164.0,1.0,85366.0838034536
31165,31165.0,2.0,85328.30187295159
31166,31166.0,2.0,85297.72223132184
31167,31167.0,3.0,85295.84932889865
31168,31168.0,2.0,85291.89074505163
31169,31169.0,3.0,85297.91638581073
31170,31170.0,1.0,85551.23007651337
31171,31171.0,1.0,85618.92371619145
31172,31172.0,5.0,85613.13035871829
31173,31173.0,3.0,85795.30614288882
31174,31174.0,3.0,85849.4248511364
31175,31175.0,0.0,85883.17588248255
31176,31176.0,1.0,85925.29313675649
31177,31177.0,0.0,85977.94273676138
31178,31178.0,0.0,85749.59927707314
31179,31179.0,2.0,85633.71670343303
31180,31180.0,2.0,85584.59225323489
31181,31181.0,3.0,85556.67207397585
31182,31182.0,2.0,85545.02040584639
31183,31183.0,0.0,85418.76357991571
31184,31184.0,2.0,85413.40783224803
31185,31185.0,0.0,85379.05113849477
31186,31186.0,2.0,85368.53875569312
31187,31187.0,4.0,85355.72742233562
31188,31188.0,2.0,85357.31648855837
31189,31189.0,2.0,85353.98109179182
31190,31190.0,2.0,85349.95072641122
31191,31191.0,2.0,85419.96335922298
31192,31192.0,4.0,85512.83228678416
31193,31193.0,2.0,85549.24554749281
31194,31194.0,3.0,85591.76594314876
31195,31195.0,1.0,85614.19262845692
31196,31196.0,4.0,85667.74852223412
31197,31197.0,0.0,85694.09048018507
31198,31198.0,0.0,85702.7384891144
31199,31199.0,1.0,85717.58961610383
31200,31200.0,2.0,85641.11703140376
31201,31201.0,3.0,85686.8888994352
31202,31202.0,1.0,85659.56608485742
31203,31203.0,3.0,85591.16283619347
31204,31204.0,2.0,85501.08066798745
31205,31205.0,1.0,85418.8706359246
31206,31206.0,0.0,85377.70022394178
31207,31207.0,2.0,85370.27599639577
31208,31208.0,2.0,85363.17486644321
31209,31209.0,5.0,85372.87911840249
31210,31210.0,2.0,85492.57481071522
31211,31211.0,1.0,85437.43768384578
31212,31212.0,2.0,85371.18190057858
31213,31213.0,2.0,85385.12015336979
31214,31214.0,1.0,85443.16641735873
31215,31215.0,0.0,85452.64627103235
31216,31216.0,2.0,85474.93909060945
31217,31217.0,4.0,85573.51418477745
31218,31218.0,1.0,85637.11548759381
31219,31219.0,4.0,85665.28315643013
31220,31220.0,0.0,85664.5330196542
31221,31221.0,1.0,85509.09931708212
31222,31222.0,1.0,85488.96960450275
31223,31223.0,3.0,85439.55485549092
31224,31224.0,2.0,85394.19207886935
31225,31225.0,3.0,85386.68820203474
31226,31226.0,4.0,85352.78809138353
31227,31227.0,1.0,85373.15484169334
31228,31228.0,3.0,85360.15236595579
31229,31229.0,3.0,85344.1624796596
31230,31230.0,2.0,85343.4718415615
31231,31231.0,4.0,85382.25645661715
31232,31232.0,2.0,85465.02530524015
31233,31233.0,1.0,85474.0769737704
31234,31234.0,3.0,85441.89776517029
31235,31235.0,3.0,85510.16475008405
31236,31236.0,0.0,85651.33625992056
31237,31237.0,4.0,85573.40620839699
31238,31238.0,3.0,85489.86046275172
31239,31239.0,0.0,85529.92655536294
31240,31240.0,4.0,85566.73707835276
31241,31241.0,1.0,85637.63325944485
31242,31242.0,1.0,85704.25703319823
31243,31243.0,1.0,85721.14014160284
31244,31244.0,0.0,85723.73568165995
31245,31245.0,2.0,85729.68528882875
31246,31246.0,1.0,85736.32551814546
31247,31247.0,0.0,85756.1656126311
31248,31248.0,1.0,85757.82821402384
31249,31249.0,1.0,85746.91460884066
31250,31250.0,3.0,85742.86590608922
31251,31251.0,0.0,85708.50102764033
31252,31252.0,2.0,85583.23793526075
31253,31253.0,0.0,85459.24823636148
31254,31254.0,1.0,85371.6082511661
31255,31255.0,1.0,85320.79296419762
31256,31256.0,2.0,85304.13432135026
31257,31257.0,0.0,85278.7456406959
31258,31258.0,1.0,85245.0775615377
31259,31259.0,2.0,85231.96837050066
31260,31260.0,0.0,85229.38495831442
31261,31261.0,3.0,85167.1274488531
31262,31262.0,2.0,85170.97189800248
31263,31263.0,2.0,85156.89791481475
31264,31264.0,3.0,85134.12475898585
31265,31265.0,1.0,85193.73039383587
31266,31266.0,0.0,85195.00245788615
31267,31267.0,1.0,85208.38117675761
31268,31268.0,2.0,85258.14398000365
31269,31269.0,0.0,85278.03120726676
31270,31270.0,0.0,85305.8239263494
31271,31271.0,5.0,85289.33999813092
31272,31272.0,0.0,85276.67405880323
31273,31273.0,4.0,85268.82047630442
31274,31274.0,0.0,85307.32168663113
31275,31275.0,0.0,85219.14231074446
31276,31276.0,1.0,85144.38215894559
31277,31277.0,5.0,85140.37677393426
31278,31278.0,1.0,85117.57784607567
31279,31279.0,5.0,85116.76745626681
31280,31280.0,4.0,85116.60415828702
31281,31281.0,3.0,85136.3171793592
31282,31282.0,0.0,85142.58544330331
31283,31283.0,1.0,85161.90331796728
31284,31284.0,3.0,85327.90505041818
31285,31285.0,1.0,85491.23866669444
31286,31286.0,2.0,85431.0546983248
31287,31287.0,3.0,85306.45295133775
31288,31288.0,2.0,85286.97982824451
31289,31289.0,2.0,85230.23732618992
31290,31290.0,2.0,85235.22882126571
31291,31291.0,1.0,85234.33499789643
31292,31292.0,2.0,85240.03169312593
31293,31293.0,0.0,85293.64928749524
31294,31294.0,2.0,85296.4866990189
31295,31295.0,2.0,85335.5692795818
31296,31296.0,2.0,85241.7849409931
31297,31297.0,2.0,85200.86262914608
31298,31298.0,1.0,85153.32412410938
31299,31299.0,1.0,85134.4142866381
31300,31300.0,2.0,85130.36185683252
31301,31301.0,1.0,85081.5258583668
31302,31302.0,1.0,85040.77189464215
31303,31303.0,3.0,85025.25228381349
31304,31304.0,2.0,85077.24196352925
31305,31305.0,2.0,85192.01610165588
31306,31306.0,2.0,85118.96934568729
31307,31307.0,2.0,85096.66139498372
31308,31308.0,1.0,85042.81198344938
31309,31309.0,1.0,85067.43859632549
31310,31310.0,3.0,85083.3262741215
31311,31311.0,3.0,85100.0703211952
31312,31312.0,1.0,85090.00846164301
31313,31313.0,3.0,85054.70844858748
31314,31314.0,0.0,85028.98934788795
31315,31315.0,2.0,85016.4314790522
31316,31316.0,1.0,85005.1033050314
31317,31317.0,1.0,84995.24581295963
31318,31318.0,4.0,84994.88083118771
31319,31319.0,2.0,84996.46397213324
31320,31320.0,2.0,85005.3665417477
31321,31321.0,3.0,85018.52196473881
31322,31322.0,1.0,85051.6695744489
31323,31323.0,2.0,85116.22708396148
31324,31324.0,2.0,85138.90642666191
31325,31325.0,1.0,85148.56266992813
31326,31326.0,2.0,85157.76328474484
31327,31327.0,0.0,85154.46569296512
31328,31328.0,1.0,85065.25041817146
31329,31329.0,0.0,85048.12194477182
31330,31330.0,1.0,85039.97826063681
31331,31331.0,0.0,85002.23400573741
31332,31332.0,1.0,84984.95377721163
31333,31333.0,2.0,84963.4673114843
31334,31334.0,1.0,84961.55123757507
31335,31335.0,2.0,84953.45842749343
31336,31336.0,2.0,84943.68214440698
31337,31337.0,0.0,84937.69973620438
31338,31338.0,2.0,84932.26888911499
31339,31339.0,1.0,84929.95408149454
31340,31340.0,2.0,84927.88350315354
31341,31341.0,1.0,84926.62697819294
31342,31342.0,0.0,84921.13245765051
31343,31343.0,1.0,84912.32888434318
31344,31344.0,1.0,84908.1114397289
31345,31345.0,1.0,84907.16217882055
31346,31346.0,0.0,84905.68280724467
31347,31347.0,1.0,84904.43625367565
31348,31348.0,1.0,84907.36032379714
31349,31349.0,1.0,84906.36137455402
31350,31350.0,2.0,84909.69814726719
31351,31351.0,2.0,84917.0014470288
31352,31352.0,4.0,84920.5186946458
31353,31353.0,3.0,84921.49600203871
31354,31354.0,1.0,84919.1762886747
31355,31355.0,1.0,84915.62003401655
31356,31356.0,1.0,84907.37792204143
31357,31357.0,3.0,84881.25894609033
31358,31358.0,1.0,85082.13566545538
31359,31359.0,2.0,85154.62607893461
31360,31360.0,5.0,85230.16594763726
31361,31361.0,0.0,85279.83116991069
31362,31362.0,1.0,85248.73994619027
31363,31363.0,3.0,85060.95522690471
31364,31364.0,3.0,85001.61167585883
31365,31365.0,2.0,84928.4238159717
31366,31366.0,1.0,84897.13240308856
31367,31367.0,1.0,84880.92570747997
31368,31368.0,3.0,84850.61808392673
31369,31369.0,1.0,84840.8701980802
31370,31370.0,2.0,84843.71702883371
31371,31371.0,3.0,84837.74223300227
31372,31372.0,1.0,84842.17506608914
31373,31373.0,1.0,84840.862289972
31374,31374.0,2.0,84844.97791282697
31375,31375.0,4.0,84936.53836783388
31376,31376.0,0.0,85196.14625710012
31377,31377.0,1.0,85336.53688083071
31378,31378.0,1.0,85332.45048646
31379,31379.0,3.0,85244.59844540723
31380,31380.0,0.0,85219.66794232465
31381,31381.0,2.0,85092.44559285717
31382,31382.0,1.0,85092.08050479769
31383,31383.0,1.0,85086.67573706906
31384,31384.0,1.0,84982.15664241705
31385,31385.0,1.0,84965.65344046272
31386,31386.0,1.0,85051.3194846038
31387,31387.0,1.0,85117.5585194522
31388,31388.0,0.0,85023.52626120998
31389,31389.0,1.0,84978.8309524731
31390,31390.0,0.0,84983.05362183414
31391,31391.0,2.0,84923.71980120137
31392,31392.0,0.0,84904.5809665035
31393,31393.0,0.0,84899.29646768629
31394,31394.0,0.0,84834.35568231036
31395,31395.0,2.0,84830.50509966764
31396,31396.0,1.0,84802.15092273672
31397,31397.0,1.0,84823.55103754954
31398,31398.0,2.0,84805.47638058217
31399,31399.0,4.0,84811.53860410981
31400,31400.0,0.0,84810.93981926976
31401,31401.0,2.0,84844.58550999421
31402,31402.0,1.0,84853.58425615914
31403,31403.0,0.0,84846.8300787204
31404,31404.0,0.0,84831.67826924418
31405,31405.0,2.0,84805.6012827022
31406,31406.0,1.0,84795.00721006689
31407,31407.0,0.0,84781.47034922466
31408,31408.0,1.0,84771.36765701167
31409,31409.0,3.0,84769.52647336792
31410,31410.0,1.0,84774.52827371244
31411,31411.0,0.0,84836.97353700837
31412,31412.0,1.0,84812.02470760173
31413,31413.0,0.0,84805.20688290396
31414,31414.0,2.0,84802.68353673992
31415,31415.0,3.0,84816.53602671874
31416,31416.0,0.0,84790.01823948968
31417,31417.0,0.0,84784.19933791016
31418,31418.0,0.0,84775.37665663387
31419,31419.0,0.0,84773.57666804912
31420,31420.0,1.0,84755.03103276534
31421,31421.0,0.0,84755.22560408304
31422,31422.0,0.0,84752.02440391945
31423,31423.0,3.0,84737.28951155841
31424,31424.0,1.0,84734.4776391852
31425,31425.0,5.0,84732.99208872142
31426,31426.0,0.0,84733.06474840528
31427,31427.0,3.0,84732.79852708313
31428,31428.0,0.0,84733.71524081001
31429,31429.0,1.0,84731.23515474676
31430,31430.0,1.0,84738.31514567684
31431,31431.0,1.0,84730.1023382738
31432,31432.0,2.0,84726.26678535198
31433,31433.0,1.0,84722.82950784803
31434,31434.0,0.0,84719.56006885899
31435,31435.0,1.0,84719.88187869021
31436,31436.0,1.0,84785.9315479015
31437,31437.0,1.0,84808.64578399644
31438,31438.0,0.0,84804.69269533563
31439,31439.0,2.0,84820.87603602132
31440,31440.0,1.0,84819.83146336247
31441,31441.0,4.0,84810.38219747074
31442,31442.0,2.0,84808.0845801701
31443,31443.0,2.0,84791.03669222003
31444,31444.0,1.0,84783.00544986472
31445,31445.0,1.0,84778.0416190463
31446,31446.0,1.0,84759.89649454539
31447,31447.0,1.0,84766.12953879064
31448,31448.0,2.0,84731.15714008074
31449,31449.0,1.0,84714.26656019448
31450,31450.0,0.0,84731.17844526446
31451,31451.0,0.0,84712.80133215715
31452,31452.0,3.0,84693.44369498927
31453,31453.0,4.0,84691.66729164652
31454,31454.0,2.0,84688.79922285843
31455,31455.0,2.0,84662.60033266795
31456,31456.0,1.0,84640.85556872215
31457,31457.0,0.0,84630.41591829825
31458,31458.0,2.0,84626.11970857694
31459,31459.0,0.0,84607.95496969923
31460,31460.0,1.0,84608.39419808687
31461,31461.0,0.0,84575.52014069707
31462,31462.0,1.0,84577.559672463
31463,31463.0,0.0,84566.33455013455
31464,31464.0,2.0,84609.69459002165
31465,31465.0,2.0,84613.4325989469
31466,31466.0,1.0,84609.15213641323
31467,31467.0,2.0,84604.63987158536
31468,31468.0,1.0,84603.01202781395
31469,31469.0,1.0,84608.66423835904
31470,31470.0,3.0,84596.21072370763
31471,31471.0,2.0,84630.52681584924
31472,31472.0,3.0,84647.83040102571
31473,31473.0,2.0,84633.90664594207
31474,31474.0,1.0,84692.4188810598
31475,31475.0,1.0,84645.00607590712
31476,31476.0,2.0,84652.74847454997
31477,31477.0,0.0,84656.5632499796
31478,31478.0,0.0,84644.91430071948
31479,31479.0,3.0,84630.3392448035
31480,31480.0,1.0,84600.68223349788
31481,31481.0,3.0,84595.87010860693
31482,31482.0,1.0,84590.47677192296
31483,31483.0,0.0,84589.42385281871
31484,31484.0,2.0,84584.93117522533
31485,31485.0,2.0,84577.05499534502
31486,31486.0,4.0,84557.55940515458
31487,31487.0,0.0,84547.26612223237
31488,31488.0,2.0,84544.07472948836
31489,31489.0,1.0,84542.5656760366
31490,31490.0,2.0,84517.05002815249
31491,31491.0,3.0,84508.30960400632
31492,31492.0,2.0,84494.18787337076
31493,31493.0,0.0,84478.99119688311
31494,31494.0,0.0,84470.46587587593
31495,31495.0,1.0,84470.56413751631
31496,31496.0,0.0,84465.21982268854
31497,31497.0,1.0,84458.00829727108
31498,31498.0,0.0,84461.6592300573
31499,31499.0,1.0,84461.16710326503
31500,31500.0,0.0,84460.68278666002
31501,31501.0,3.0,84460.77520604855
31502,31502.0,0.0,84458.11890705717
31503,31503.0,3.0,84452.29905134706
31504,31504.0,0.0,84446.46394002782
31505,31505.0,3.0,84447.54133595714
31506,31506.0,1.0,84444.16798680357
31507,31507.0,3.0,84445.22817333747
31508,31508.0,2.0,84445.45292382175
31509,31509.0,1.0,84489.24592725362
31510,31510.0,0.0,84493.75702904796
31511,31511.0,1.0,84496.24458367964
31512,31512.0,1.0,84518.85697140306
31513,31513.0,1.0,84524.80397792318
31514,31514.0,2.0,84526.44608579787
31515,31515.0,3.0,84545.3898595719
31516,31516.0,2.0,84603.14757480222
31517,31517.0,0.0,84634.50028400366
31518,31518.0,2.0,84614.4645809094
31519,31519.0,1.0,84565.66429509094
31520,31520.0,2.0,84544.59576027867
31521,31521.0,2.0,84537.78745954027
31522,31522.0,2.0,84529.89218915996
31523,31523.0,1.0,84513.93648681577
31524,31524.0,0.0,84510.63205115574
31525,31525.0,0.0,84501.45143437105
31526,31526.0,2.0,84469.8293579632
31527,31527.0,2.0,84465.80501354333
31528,31528.0,1.0,84460.8660959808
31529,31529.0,1.0,84459.4792442072
31530,31530.0,1.0,84467.41213264677
31531,31531.0,0.0,84462.3334115397
31532,31532.0,3.0,84463.95777444789
31533,31533.0,0.0,84455.99191433362
31534,31534.0,1.0,84443.03064305958
31535,31535.0,2.0,84437.7497293202
31536,31536.0,1.0,84433.0612446152
31537,31537.0,2.0,84426.63263569886
31538,31538.0,2.0,84420.05946958928
31539,31539.0,0.0,84424.28935858046
31540,31540.0,1.0,84421.45638451306
31541,31541.0,1.0,84425.02531420666
31542,31542.0,2.0,84420.04329994155
31543,31543.0,0.0,84419.62988203077
31544,31544.0,2.0,84416.16122657195
31545,31545.0,4.0,84408.42442189425
31546,31546.0,0.0,84403.56095825802
31547,31547.0,2.0,84400.11482675144
31548,31548.0,2.0,84398.30645735431
31549,31549.0,1.0,84397.9938191759
31550,31550.0,0.0,84379.40740492984
31551,31551.0,2.0,84384.92055929695
31552,31552.0,2.0,84386.12098349308
31553,31553.0,1.0,84386.13222059933
31554,31554.0,2.0,84383.3432222748
31555,31555.0,0.0,84377.55872308402
31556,31556.0,0.0,84377.88276067327
31557,31557.0,0.0,84375.81519097631
31558,31558.0,1.0,84375.96858806498
31559,31559.0,1.0,84375.60486398413
31560,31560.0,3.0,84381.58293154463
31561,31561.0,0.0,84377.31919056282
31562,31562.0,2.0,84380.61733553415
31563,31563.0,2.0,84385.98097044104
31564,31564.0,2.0,84390.88927399801
31565,31565.0,1.0,84389.92187148807
31566,31566.0,0.0,84377.31219868994
31567,31567.0,5.0,84380.74479992223
31568,31568.0,1.0,84370.02142864984
31569,31569.0,1.0,84366.65984952438
31570,31570.0,3.0,84450.92802532681
31571,31571.0,4.0,84532.13244262541
31572,31572.0,3.0,84519.75085935969
31573,31573.0,0.0,84479.67107951496
31574,31574.0,2.0,84474.50076321501
31575,31575.0,1.0,84441.05987032116
31576,31576.0,3.0,84426.17124481974
31577,31577.0,1.0,84422.60536897503
31578,31578.0,2.0,84402.98387311613
31579,31579.0,1.0,84399.42312441621
31580,31580.0,1.0,84399.90735704271
31581,31581.0,1.0,84372.9189617346
31582,31582.0,0.0,84366.47441295412
31583,31583.0,3.0,84362.34033698896
31584,31584.0,1.0,84349.93957037566
31585,31585.0,1.0,84340.64554440514
31586,31586.0,3.0,84336.31654749805
31587,31587.0,2.0,84331.56549402454
31588,31588.0,1.0,84335.77452134431
31589,31589.0,1.0,84333.98843251559
31590,31590.0,3.0,84331.90050200133
31591,31591.0,1.0,84325.86004024591
31592,31592.0,0.0,84321.48038009701
31593,31593.0,3.0,84319.46207083279
31594,31594.0,1.0,84317.07125812967
31595,31595.0,3.0,84319.92244705182
31596,31596.0,1.0,84315.43229266506
31597,31597.0,1.0,84312.6499605678
31598,31598.0,0.0,84306.74617801608
31599,31599.0,2.0,84306.84670211465
31600,31600.0,4.0,84307.92720987918
31601,31601.0,2.0,84328.79147747334
31602,31602.0,1.0,84333.87953921004
31603,31603.0,1.0,84331.21120772051
31604,31604.0,3.0,84407.9939144078
31605,31605.0,1.0,84381.99690900167
31606,31606.0,1.0,84351.16297104466
31607,31607.0,2.0,84340.04445321573
31608,31608.0,2.0,84327.835352713
31609,31609.0,0.0,84315.30759539676
31610,31610.0,2.0,84314.17735559215
31611,31611.0,0.0,84314.4633371531
31612,31612.0,2.0,84457.45669498607
31613,31613.0,1.0,84385.79124488487
31614,31614.0,1.0,84352.21169802544
31615,31615.0,2.0,84337.75439968967
31616,31616.0,1.0,84320.6154402715
31617,31617.0,1.0,84311.68934444313
31618,31618.0,1.0,84300.55491303964
31619,31619.0,1.0,84291.18427532166
31620,31620.0,0.0,84291.6283872721
31621,31621.0,1.0,84322.43576194037
31622,31622.0,3.0,84353.01640823802
31623,31623.0,2.0,84499.68335087266
31624,31624.0,1.0,84608.83376023258
31625,31625.0,1.0,84590.9613633116
31626,31626.0,2.0,84539.75838846783
31627,31627.0,1.0,84460.39491760184
31628,31628.0,1.0,84424.26088941304
31629,31629.0,3.0,84421.63412741428
31630,31630.0,0.0,84421.26657898209
31631,31631.0,1.0,84376.54204829357
31632,31632.0,1.0,84347.1690309839
31633,31633.0,3.0,84327.12132536844
31634,31634.0,1.0,84281.70378971274
31635,31635.0,1.0,84281.31766848448
31636,31636.0,3.0,84275.15296571571
31637,31637.0,1.0,84280.2340315509
31638,31638.0,1.0,84283.78660881592
31639,31639.0,1.0,84300.80765818147
31640,31640.0,0.0,84277.45548119565
31641,31641.0,1.0,84275.75282648821
31642,31642.0,3.0,84268.97354188922
31643,31643.0,1.0,84267.63589939199
31644,31644.0,0.0,84262.74907728548
31645,31645.0,2.0,84358.33369108982
31646,31646.0,0.0,84457.10970529952
31647,31647.0,2.0,84594.63949718972
31648,31648.0,3.0,84699.56269711306
31649,31649.0,4.0,84888.5443741354
31650,31650.0,3.0,85020.48264137845
31651,31651.0,0.0,85039.03268081881
31652,31652.0,3.0,85004.19813954376
31653,31653.0,3.0,85056.83334364873
31654,31654.0,2.0,84948.00918011469
31655,31655.0,3.0,84867.45960198273
31656,31656.0,3.0,84830.33943882206
31657,31657.0,2.0,84926.31364057722
31658,31658.0,1.0,84903.21812223994
31659,31659.0,3.0,84886.50216074128
31660,31660.0,3.0,84875.88534617933
31661,31661.0,0.0,84798.7297101325
31662,31662.0,1.0,84784.12456513106
31663,31663.0,1.0,84829.33942510144
31664,31664.0,1.0,84878.76844046259
31665,31665.0,1.0,84865.26968701913
31666,31666.0,4.0,84834.06386780931
31667,31667.0,1.0,84782.84918393238
31668,31668.0,1.0,84769.98173413877
31669,31669.0,0.0,84750.22029573422
31670,31670.0,3.0,84740.83697997304
31671,31671.0,3.0,84733.42726106652
31672,31672.0,4.0,84729.20993736477
31673,31673.0,0.0,84708.75567031109
31674,31674.0,2.0,84708.62430184818
31675,31675.0,2.0,84693.52672490924
31676,31676.0,1.0,84700.21359427774
31677,31677.0,2.0,84693.32135841309
31678,31678.0,0.0,84690.93785025706
31679,31679.0,2.0,84677.6261265878
31680,31680.0,3.0,84675.8194099333
31681,31681.0,2.0,84673.81217940986
31682,31682.0,1.0,84663.5285526827
31683,31683.0,1.0,84663.26405979495
31684,31684.0,0.0,84658.89155748498
31685,31685.0,0.0,84656.14751530744
31686,31686.0,3.0,84650.41622480814
31687,31687.0,2.0,84658.80435636282
31688,31688.0,1.0,84696.69365188516
31689,31689.0,4.0,84701.35954544522
31690,31690.0,5.0,84705.36368476106
31691,31691.0,1.0,84689.03128184704
31692,31692.0,1.0,84667.47017675106
31693,31693.0,3.0,84661.3566143853
31694,31694.0,3.0,84662.02861971929
31695,31695.0,5.0,84660.14455460408
31696,31696.0,0.0,84647.91388365404
31697,31697.0,2.0,84648.53799352047
31698,31698.0,4.0,84654.53840946303
31699,31699.0,3.0,84648.93411248575
31700,31700.0,2.0,84648.62182435369
31701,31701.0,1.0,84643.22728908077
31702,31702.0,4.0,84656.68059614804
31703,31703.0,1.0,84694.44109626036
31704,31704.0,3.0,84846.54129493622
31705,31705.0,1.0,84849.53630295815
31706,31706.0,2.0,84798.84259531714
31707,31707.0,1.0,84785.80168747646
31708,31708.0,2.0,84793.46005497665
31709,31709.0,1.0,84826.17826967224
31710,31710.0,2.0,84823.78518355364
31711,31711.0,0.0,84792.09729283868
31712,31712.0,3.0,84763.78839797383
31713,31713.0,2.0,84748.68551839801
31714,31714.0,3.0,84807.34762862213
31715,31715.0,1.0,84739.64572600134
31716,31716.0,2.0,84661.9831470153
31717,31717.0,2.0,84580.09996944678
31718,31718.0,1.0,84547.37665827434
31719,31719.0,0.0,84517.20294344603
31720,31720.0,2.0,84512.4536204214
31721,31721.0,0.0,84502.123287391
31722,31722.0,1.0,84494.31600236394
31723,31723.0,2.0,84487.08012145129
31724,31724.0,1.0,84482.32719981887
31725,31725.0,0.0,84482.40681762205
31726,31726.0,3.0,84464.89434757747
31727,31727.0,4.0,84498.49077477164
31728,31728.0,1.0,84503.50980579657
31729,31729.0,1.0,84599.95618271343
31730,31730.0,2.0,84585.85922053398
31731,31731.0,0.0,84540.99389013117
31732,31732.0,0.0,84516.41213348015
31733,31733.0,3.0,84503.70211292787
31734,31734.0,3.0,84487.97439536771
31735,31735.0,1.0,84487.48658366338
31736,31736.0,1.0,84501.1086685012
31737,31737.0,2.0,84495.81476230048
31738,31738.0,2.0,84495.65411274493
31739,31739.0,0.0,84497.02984664828
